"2.31437","2017-02-16 08:07:42"
"2.16972","2017-02-16 08:08:42"
"1.50434","2017-02-16 08:10:34"
"2.26615","2017-02-16 08:11:56"
"1.50434","2017-02-16 08:12:52"
"1.63452","2017-02-16 08:16:14"
"2.28062","2017-02-16 08:23:01"
"2.28062","2017-02-16 08:25:47"
"1.77435","2017-02-16 08:26:07"
"1.73096","2017-02-16 08:26:38"
"2.2324","2017-02-16 08:32:04"
"1.50434","2017-02-16 08:35:03"
"1.50434","2017-02-16 08:42:06"
"2.28062","2017-02-16 08:43:30"
"1.50434","2017-02-16 08:44:02"
"1.74542","2017-02-16 08:52:25"
"1.50434","2017-02-16 08:54:56"
"2.17936","2017-02-16 08:55:18"
"2.17454","2017-02-16 08:55:57"
"1.74542","2017-02-16 08:57:03"
"2.16972","2017-02-16 08:57:39"
"2.28062","2017-02-16 09:00:00"
"1.71167","2017-02-16 09:04:07"
"2.17454","2017-02-16 09:05:42"
"1.50434","2017-02-16 09:07:22"
"1.8081","2017-02-16 09:09:37"
"1.72131","2017-02-16 09:15:52"
"2.28062","2017-02-16 09:22:39"
"1.69238","2017-02-16 09:24:42"
"1.50434","2017-02-16 09:26:15"
"1.5622","2017-02-16 09:26:30"
"1.50434","2017-02-16 09:28:36"
"1.50434","2017-02-16 09:30:17"
"1.79846","2017-02-16 09:34:04"
"1.5188","2017-02-16 09:34:54"
"2.35294","2017-02-16 09:39:52"
"1.50434","2017-02-16 09:42:06"
"1.50434","2017-02-16 09:47:46"
"1.50434","2017-02-16 09:49:06"
"1.73096","2017-02-16 09:52:37"
"1.50434","2017-02-16 09:53:58"
"1.50434","2017-02-16 10:03:30"
"1.72131","2017-02-16 10:10:21"
"1.70203","2017-02-16 10:11:50"
"1.74542","2017-02-16 10:14:02"
"2.18901","2017-02-16 10:18:52"
"2.18419","2017-02-16 10:21:27"
"2.34812","2017-02-16 10:26:09"
"2.28062","2017-02-16 10:27:22"
"2.20347","2017-02-16 10:29:36"
"2.14561","2017-02-16 10:32:34"
"2.28062","2017-02-16 10:34:35"
"1.50434","2017-02-16 10:36:41"
"1.50434","2017-02-16 10:39:07"
"1.74542","2017-02-16 10:39:53"
"2.1649","2017-02-16 10:42:55"
"0.414658","2017-02-16 10:43:27"
"2.28062","2017-02-16 10:46:32"
"2.28062","2017-02-16 10:48:51"
"1.50434","2017-02-16 10:56:24"
"1.50434","2017-02-16 10:57:45"
"2.28062","2017-02-16 10:58:07"
"2.19383","2017-02-16 11:00:12"
"2.28062","2017-02-16 11:00:51"
"2.28062","2017-02-16 11:01:34"
"1.79846","2017-02-16 11:01:41"
"2.34812","2017-02-16 11:04:00"
"1.50434","2017-02-16 11:10:21"
"2.29508","2017-02-16 11:13:14"
"2.28062","2017-02-16 11:16:09"
"1.61524","2017-02-16 11:18:01"
"1.50434","2017-02-16 11:21:40"
"2.28062","2017-02-16 11:25:12"
"1.75506","2017-02-16 11:27:25"
"1.66827","2017-02-16 11:34:39"
"2.16972","2017-02-16 11:37:00"
"1.50434","2017-02-16 11:43:04"
"1.50434","2017-02-16 11:45:44"
"1.50434","2017-02-16 11:47:52"
"1.50434","2017-02-16 11:53:29"
"2.17454","2017-02-16 11:56:37"
"1.50434","2017-02-16 11:57:53"
"1.50434","2017-02-16 12:03:58"
"-2.4108","2017-02-16 12:08:58"
"2.17936","2017-02-16 12:11:07"
"2.28062","2017-02-16 12:16:47"
"2.17454","2017-02-16 12:17:37"
"2.28062","2017-02-16 12:18:43"
"1.73096","2017-02-16 12:19:52"
"1.74542","2017-02-16 12:22:28"
"1.78399","2017-02-16 12:24:01"
"2.17936","2017-02-16 12:24:56"
"1.50434","2017-02-16 12:26:32"
"1.79846","2017-02-16 12:28:40"
"2.28062","2017-02-16 12:30:56"
"2.17936","2017-02-16 12:35:17"
"1.50434","2017-02-16 12:44:21"
"1.50434","2017-02-16 12:46:58"
"2.18419","2017-02-16 12:47:19"
"1.56702","2017-02-16 12:50:00"
"1.50434","2017-02-16 12:52:16"
"0.945034","2017-02-16 12:59:17"
"1.50434","2017-02-16 13:00:45"
"1.70203","2017-02-16 13:01:08"
"1.50434","2017-02-16 13:06:28"
"1.74542","2017-02-16 13:12:17"
"2.18901","2017-02-16 13:13:07"
"1.50434","2017-02-16 13:14:56"
"1.50434","2017-02-16 13:16:48"
"2.13597","2017-02-16 13:17:38"
"1.72131","2017-02-16 13:18:26"
"1.73096","2017-02-16 13:19:33"
"1.50434","2017-02-16 13:21:12"
"2.19865","2017-02-16 13:21:59"
"2.28062","2017-02-16 13:23:27"
"1.50434","2017-02-16 13:25:14"
"1.50434","2017-02-16 13:25:52"
"1.50434","2017-02-16 13:29:03"
"1.66827","2017-02-16 13:29:47"
"2.28062","2017-02-16 13:33:15"
"1.52845","2017-02-16 13:38:37"
"0.414658","2017-02-16 13:41:34"
"1.74542","2017-02-16 13:45:53"
"1.78399","2017-02-16 13:51:06"
"1.50434","2017-02-16 13:53:38"
"0.515911","2017-02-16 13:54:26"
"2.39634","2017-02-16 13:55:23"
"1.77435","2017-02-16 13:58:00"
"1.50434","2017-02-16 13:59:25"
"2.28062","2017-02-16 14:04:25"
"-0.564127","2017-02-16 14:07:05"
"1.50434","2017-02-16 14:18:47"
"2.28062","2017-02-16 14:19:26"
"2.28062","2017-02-16 14:24:34"
"1.50434","2017-02-16 14:30:10"
"2.16008","2017-02-16 14:31:44"
"1.52363","2017-02-16 14:35:57"
"2.28062","2017-02-16 14:37:30"
"2.28062","2017-02-16 14:40:09"
"2.28062","2017-02-16 14:40:47"
"1.53809","2017-02-16 14:43:54"
"2.28062","2017-02-16 14:44:58"
"2.28062","2017-02-16 14:47:51"
"1.72131","2017-02-16 14:48:26"
"1.72613","2017-02-16 14:49:49"
"2.17454","2017-02-16 14:50:38"
"2.28062","2017-02-16 14:51:17"
"2.28062","2017-02-16 14:51:34"
